VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2020-04-01 04:40:18,2020-04-01 05:24:51,1,15.51,1,N,48,147,2,49,0.5,0.5,0,0,0.3,52.8,2.5
1,2020-04-01 04:14:22,2020-04-01 04:31:46,1,.00,1,N,242,140,1,26.2,0,0.5,0,0,0.3,27,0
2,2020-04-01 04:39:28,2020-04-01 04:42:55,1,1.52,1,N,137,229,1,6,0.5,0.5,1,0,0.3,10.8,2.5
1,2020-04-01 04:15:39,2020-04-01 04:26:07,1,2.00,1,N,68,100,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
2,2020-04-01 04:43:24,2020-04-01 04:57:12,1,9.00,1,N,74,88,1,25.5,0.5,0.5,7.32,0,0.3,36.62,2.5
1,2020-04-01 04:30:23,2020-04-01 04:40:31,1,3.70,1,N,75,164,2,12.5,3,0.5,0,0,0.3,16.3,2.5
2,2020-04-01 04:33:12,2020-04-01 04:46:47,5,3.58,1,N,151,140,1,13.5,0.5,0.5,2,0,0.3,21.25,2.5
1,2020-04-01 04:50:57,2020-04-01 04:59:52,1,2.40,1,N,238,48,4,10,3,0.5,0,0,0.3,13.8,2.5
1,2020-04-01 04:43:46,2020-04-01 05:00:38,2,6.70,1,N,186,129,2,20.5,3,0.5,0,0,0.3,24.3,2.5
1,2020-04-01 04:30:24,2020-04-01 04:33:14,1,1.00,1,N,75,263,1,5,0.5,0.5,1,0,0.3,7.3,0
2,2020-04-01 04:35:02,2020-04-01 04:43:10,1,1.60,1,N,137,68,2,8,0.5,0.5,0,0,0.3,11.8,2.5
1,2020-04-01 04:47:26,2020-04-01 05:00:51,1,8.40,1,N,233,138,1,23.5,3,0.5,8.35,6.12,0.3,41.77,2.5
1,2020-04-01 04:46:55,2020-04-01 04:59:26,1,4.00,1,N,238,162,1,14,3,0.5,2,0,0.3,19.8,2.5
2,2020-02-02 23:27:41,2020-02-02 23:35:42,1,1.43,1,N,107,90,1,7.5,0.5,0.5,2.82,0,0.3,14.12,2.5
2,2020-02-02 23:36:19,2020-02-02 23:39:02,1,.73,1,N,186,100,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2020-02-02 23:45:51,2020-02-02 23:57:30,1,2.59,1,N,43,151,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,2020-02-03 00:12:30,2020-02-03 00:15:44,1,1.05,1,N,41,42,2,5,0.5,0.5,0,0,0.3,6.3,0
1,2020-04-01 04:48:11,2020-04-01 04:49:08,1,.00,1,N,75,75,3,2.5,0.5,0.5,0,0,0.3,3.8,0
2,2020-03-07 15:49:30,2020-03-07 16:18:31,1,5.01,1,N,170,231,1,21,0.5,0.5,4.96,0,0.3,29.76,2.5
1,2020-04-01 05:07:12,2020-04-01 05:09:47,1,1.10,1,N,264,264,2,5,0.5,0.5,0,0,0.3,6.3,0
1,2020-04-01 05:10:16,2020-04-01 05:19:11,1,.00,1,N,258,102,1,14.2,0,0.5,0,0,0.3,15,0
1,2020-04-01 05:36:58,2020-04-01 06:12:11,1,.00,1,N,76,50,1,46.2,0,0.5,0,6.12,0.3,53.12,0
1,2020-04-01 05:25:52,2020-04-01 05:31:00,1,.80,1,N,186,246,2,5.5,3,0.5,0,0,0.3,9.3,2.5
2,2020-04-01 06:03:15,2020-04-01 06:07:58,1,.65,1,N,237,140,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 06:16:26,2020-04-01 06:20:28,1,.46,1,N,141,140,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 06:34:46,2020-04-01 06:39:28,1,.60,1,N,237,140,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 06:52:49,2020-04-01 06:56:54,1,.62,1,N,237,140,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 05:34:36,2020-04-01 05:55:08,1,13.21,1,N,261,214,1,37,0.5,0.5,5,18.36,0.3,64.16,2.5
2,2020-04-01 05:37:34,2020-04-01 05:42:58,1,1.15,1,N,50,162,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2020-04-01 05:57:24,2020-04-01 06:10:07,1,3.18,1,N,41,141,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,2020-04-01 05:51:53,2020-04-01 06:12:39,6,7.68,1,N,231,133,2,23,0.5,0.5,0,0,0.3,30.7,2.5
1,2020-04-01 05:56:03,2020-04-01 06:18:02,1,.00,1,N,213,161,1,27.2,3,0.5,4.65,0,0.3,35.65,2.5
1,2020-04-01 05:35:38,2020-04-01 05:40:13,1,2.40,1,N,140,137,2,8.5,3,0.5,0,0,0.3,12.3,2.5
1,2020-04-01 05:53:58,2020-04-01 06:06:18,1,3.30,1,N,262,142,1,12.5,3,0.5,3.26,0,0.3,19.56,2.5
2,2020-04-01 05:04:41,2020-04-01 05:08:23,1,.80,1,N,74,74,1,5,0.5,0.5,1.57,0,0.3,7.87,0
2,2020-04-01 05:51:46,2020-04-01 05:58:40,1,2.55,1,N,48,237,2,9,0.5,0.5,0,0,0.3,12.8,2.5
1,2020-04-01 05:33:00,2020-04-01 05:41:42,1,2.60,1,N,262,161,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,2020-04-01 05:46:58,2020-04-01 05:59:40,0,3.90,1,N,263,68,2,13.5,2.5,0.5,0,0,0.3,16.8,2.5
1,2020-04-01 05:47:05,2020-04-01 05:56:36,1,4.70,1,N,75,137,1,15,3,0.5,0,0,0.3,18.8,2.5
2,2020-04-01 05:48:45,2020-04-01 06:03:08,1,3.90,1,N,146,239,2,15,0.5,0.5,0,0,0.3,18.8,2.5
2,2020-04-01 05:36:43,2020-04-01 05:41:04,3,1.85,1,N,162,137,1,7,0.5,0.5,3.24,0,0.3,14.04,2.5
1,2020-04-01 05:40:00,2020-04-01 05:44:38,1,1.30,1,N,162,162,1,6,0,0.5,2,0,0.3,8.8,0
2,2020-04-01 05:02:22,2020-04-01 05:08:00,4,.40,1,N,170,233,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2020-04-01 05:20:09,2020-04-01 05:24:23,6,.90,1,N,263,75,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2020-04-01 05:15:48,2020-04-01 05:27:21,1,6.57,1,N,132,215,2,19.5,0.5,0.5,0,0,0.3,20.8,0
2,2020-04-01 05:55:53,2020-04-01 06:06:47,3,3.49,1,N,239,164,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
1,2020-04-01 05:56:39,2020-04-01 06:04:17,1,1.80,1,N,143,48,2,8.5,2.5,0.5,0,0,0.3,11.8,2.5
2,2020-04-01 05:10:31,2020-04-01 05:22:21,1,3.56,1,N,75,47,2,12,0.5,0.5,0,0,0.3,13.3,0
1,2020-04-01 05:29:49,2020-04-01 05:47:27,1,15.80,2,N,137,132,1,52,2.5,0.5,12.25,6.12,0.3,73.67,2.5
1,2020-04-01 05:02:24,2020-04-01 05:14:31,1,3.90,1,N,100,75,1,13.5,3,0.5,1,0,0.3,18.3,2.5
1,2020-04-01 05:54:03,2020-04-01 06:05:24,1,3.90,1,N,100,13,2,13.5,2.5,0.5,0,0,0.3,16.8,2.5
2,2020-04-01 05:42:19,2020-04-01 05:49:33,1,1.97,1,N,239,75,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,2020-04-01 05:22:19,2020-04-01 05:40:56,1,6.15,1,N,142,168,1,19.5,0.5,0.5,0,0,0.3,23.3,2.5
1,2020-04-01 05:13:12,2020-04-01 05:26:08,1,5.30,1,N,100,152,2,17,3,0.5,0,0,0.3,20.8,2.5
1,2020-04-01 05:34:50,2020-04-01 05:49:11,1,3.50,1,N,151,68,2,14,3,0.5,0,0,0.3,17.8,2.5
1,2020-04-01 05:56:43,2020-04-01 05:59:28,2,.70,1,N,48,230,1,4.5,3,0.5,1.25,0,0.3,9.55,2.5
2,2020-04-01 05:10:09,2020-04-01 05:13:24,1,1.05,1,N,142,50,1,5,0.5,0.5,1.76,0,0.3,12.51,2.5
2,2020-04-01 05:55:55,2020-04-01 05:59:37,1,1.21,1,N,68,161,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2020-04-01 04:59:23,2020-04-01 05:25:57,5,4.55,1,N,244,18,2,20.5,0.5,0.5,0,0,0.3,21.8,0
2,2020-04-01 05:48:02,2020-04-01 05:56:37,5,1.75,1,N,244,42,2,8,0.5,0.5,0,0,0.3,9.3,0
2,2020-04-01 05:58:01,2020-04-01 06:00:12,1,.37,1,N,239,239,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5
2,2020-04-01 05:40:19,2020-04-01 05:55:27,1,4.48,1,N,263,68,1,16,0.5,0.5,2,0,0.3,21.8,2.5
1,2020-04-01 05:51:19,2020-04-01 05:53:23,1,.50,1,N,151,238,2,4,3,0.5,0,0,0.3,7.8,2.5
2,2020-04-01 05:31:53,2020-04-01 05:33:37,2,.64,1,N,107,137,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,2020-04-01 05:36:57,2020-04-01 05:42:15,1,1.87,1,N,142,236,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
1,2020-04-01 05:05:00,2020-04-01 05:16:42,1,3.60,1,N,186,13,2,12.5,3,0.5,0,0,0.3,16.3,2.5
1,2020-04-01 05:34:28,2020-04-01 05:39:30,1,1.40,1,N,234,230,1,6.5,3,0.5,1,0,0.3,11.3,2.5
2,2020-04-01 05:20:32,2020-04-01 05:33:55,1,5.59,1,N,42,143,2,18,0.5,0.5,0,0,0.3,21.8,2.5
2,2020-04-01 05:55:58,2020-04-01 06:00:40,1,1.71,1,N,48,246,1,7,0.5,0.5,0,0,0.3,10.8,2.5
2,2020-04-01 05:25:59,2020-04-01 05:29:39,1,.80,1,N,151,238,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 05:05:51,2020-04-01 05:22:33,1,11.69,1,N,261,138,2,32.5,0.5,0.5,0,0,0.3,36.3,2.5
1,2020-04-01 05:50:32,2020-04-01 05:57:53,1,1.20,1,N,168,42,2,7,0.5,0.5,0,0,0.3,8.3,0
1,2020-04-01 05:19:32,2020-04-01 05:33:41,1,3.50,1,N,142,137,2,13.5,3,0.5,0,0,0.3,17.3,2.5
2,2020-04-01 05:41:37,2020-04-01 05:47:20,1,1.66,1,N,140,233,1,6.5,0.5,0.5,1.2,0,0.3,11.5,2.5
2,2020-04-01 05:44:05,2020-04-01 06:06:39,3,7.98,1,N,42,146,2,25.5,0.5,0.5,0,0,0.3,29.3,2.5
1,2020-04-01 05:53:21,2020-04-01 06:05:58,1,4.60,1,N,13,79,1,16,2.5,0.5,3,0,0.3,22.3,2.5
2,2020-04-01 05:22:03,2020-04-01 05:28:30,1,2.65,1,N,234,43,1,9,0.5,0.5,2.56,0,0.3,17.31,2.5
2,2020-04-01 05:41:43,2020-04-01 05:53:34,1,3.72,1,N,230,75,2,13,0.5,0.5,0,0,0.3,16.8,2.5
1,2020-04-01 05:46:21,2020-04-01 06:00:05,1,2.80,1,N,186,140,2,12,3,0.5,0,0,0.3,15.8,2.5
2,2020-04-01 05:29:25,2020-04-01 05:32:56,1,1.08,1,N,100,170,1,5.5,0.5,0.5,1.5,0,0.3,10.8,2.5
2,2020-04-01 05:47:33,2020-04-01 05:54:56,1,2.27,1,N,48,162,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2020-04-01 05:23:49,2020-04-01 05:35:00,1,3.21,1,N,68,140,1,12,0.5,0.5,0,0,0.3,15.8,2.5
1,2020-04-01 05:32:21,2020-04-01 05:44:23,1,.00,1,N,75,78,1,22.2,0,0.5,0,0,0.3,23,0
2,2020-04-01 05:18:52,2020-04-01 05:46:25,1,18.46,2,N,132,50,2,-52,0,-0.5,0,0,-0.3,-55.3,-2.5
2,2020-04-01 05:18:52,2020-04-01 05:46:25,1,18.46,2,N,132,50,2,52,0,0.5,0,0,0.3,55.3,2.5
2,2020-04-01 05:01:52,2020-04-01 05:08:03,2,2.72,1,N,107,140,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2020-04-01 05:33:01,2020-04-01 05:45:00,1,2.79,1,N,186,140,1,11.5,0.5,0.5,2,0,0.3,17.3,2.5
2,2020-04-01 05:49:00,2020-04-01 05:57:54,1,2.76,1,N,158,162,1,10,0.5,0.5,0,0,0.3,13.8,2.5
2,2020-04-01 05:33:11,2020-04-01 05:43:49,1,4.13,1,N,90,236,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,2020-04-01 05:55:48,2020-04-01 06:02:54,1,1.78,1,N,186,79,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
1,2020-04-01 05:01:52,2020-04-01 05:06:23,1,1.10,1,N,186,161,2,6,3,0.5,0,0,0.3,9.8,2.5
1,2020-04-01 05:13:13,2020-04-01 05:17:07,1,1.10,1,N,186,233,1,5.5,3,0.5,2.3,0,0.3,11.6,2.5
1,2020-04-01 05:38:54,2020-04-01 05:43:29,2,.90,1,N,125,113,1,5.5,3,0.5,2.75,0,0.3,12.05,2.5
2,2020-04-01 05:31:20,2020-04-01 05:37:03,2,1.33,1,N,186,161,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2020-04-01 05:55:53,2020-04-01 06:10:22,2,3.01,1,N,186,140,1,13.5,0.5,0.5,2,0,0.3,19.3,2.5
1,2020-04-01 05:56:43,2020-04-01 06:00:47,1,1.40,1,N,141,75,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
2,2020-04-01 05:02:44,2020-04-01 05:11:24,1,1.11,1,N,186,137,1,7.5,0.5,0.5,3.39,0,0.3,14.69,2.5
2,2020-04-01 05:31:32,2020-04-01 05:44:24,1,2.83,1,N,186,237,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,2020-04-01 05:44:34,2020-04-01 06:21:02,1,.00,1,N,171,171,2,20.5,0.5,0.5,0,0,0.3,21.8,0
1,2020-04-01 05:28:34,2020-04-01 05:30:07,1,.70,1,N,90,186,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,2020-04-01 05:06:49,2020-04-01 05:11:07,1,.90,1,N,239,239,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,2020-04-01 05:57:31,2020-04-01 05:59:58,1,.80,1,N,48,100,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,2020-04-01 05:11:58,2020-04-01 05:37:20,1,.00,1,N,75,181,1,32.2,0,0.5,0,0,0.3,33,0
1,2020-04-01 05:58:11,2020-04-01 06:22:14,1,.00,1,N,61,140,1,30.2,0,0.5,0,0,0.3,31,0
2,2020-04-01 05:41:55,2020-04-01 05:45:58,1,1.57,1,N,229,137,1,6.5,0.5,0.5,1.2,0,0.3,11.5,2.5
2,2020-04-01 05:48:58,2020-04-01 06:01:40,5,2.77,1,N,140,164,1,12.5,0.5,0.5,2,0,0.3,18.3,2.5
2,2020-04-01 05:56:44,2020-04-01 05:58:28,1,.67,1,N,74,75,2,4,0.5,0.5,0,0,0.3,5.3,0
1,2020-04-01 05:43:09,2020-04-01 05:45:10,1,.60,1,N,48,230,2,4,3,0.5,0,0,0.3,7.8,2.5
1,2020-04-01 05:51:18,2020-04-01 05:57:40,1,1.30,1,N,48,162,2,7,3,0.5,0,0,0.3,10.8,2.5
2,2020-03-07 16:53:56,2020-03-07 17:47:03,1,28.63,2,N,261,132,2,52,0,0.5,0,6.12,0.3,61.42,2.5
1,2020-04-01 06:29:51,2020-04-01 06:37:07,1,1.30,1,N,264,264,2,7,0,0.5,0,0,0.3,7.8,0
1,2020-04-01 06:44:39,2020-04-01 07:06:57,2,4.90,1,N,7,236,2,19.5,2.5,0.5,0,0,0.3,22.8,2.5
2,2020-04-01 06:46:06,2020-04-01 06:50:47,6,.93,1,N,68,100,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5
1,2020-04-01 06:27:40,2020-04-01 06:30:02,1,1.00,1,N,186,161,2,5,2.5,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 06:17:09,2020-04-01 06:23:21,1,2.33,1,N,148,217,2,9,0,0.5,0,0,0.3,12.3,2.5
2,2020-04-01 06:26:15,2020-04-01 06:28:30,1,.76,1,N,217,256,2,4.5,0,0.5,0,0,0.3,5.3,0
2,2020-04-01 06:28:55,2020-04-01 06:47:22,1,4.63,1,N,238,137,1,18,0,0.5,4.26,0,0.3,25.56,2.5
2,2020-04-01 06:55:40,2020-04-01 06:57:56,1,.95,1,N,229,140,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5
1,2020-04-01 06:16:20,2020-04-01 06:19:27,1,.70,1,N,140,140,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,2020-04-01 06:24:00,2020-04-01 06:28:29,1,.90,1,N,262,236,1,5.5,2.5,0.5,1.75,0,0.3,10.55,2.5
1,2020-04-01 06:35:04,2020-04-01 06:44:44,1,2.30,1,N,141,233,1,10.5,2.5,0.5,2.75,0,0.3,16.55,2.5
1,2020-04-01 06:49:28,2020-04-01 06:52:48,1,1.00,1,N,7,179,2,5,0,0.5,0,0,0.3,5.8,0
1,2020-04-01 06:33:04,2020-04-01 06:42:30,1,2.90,1,N,170,236,1,10.5,2.5,0.5,2.75,0,0.3,16.55,2.5
1,2020-04-01 06:08:29,2020-04-01 06:11:19,1,.90,1,N,68,230,2,5,2.5,0.5,0,0,0.3,8.3,2.5
1,2020-04-01 06:34:29,2020-04-01 06:39:37,1,1.80,1,N,186,161,2,7,2.5,0.5,0,0,0.3,10.3,2.5
1,2020-04-01 06:29:10,2020-04-01 06:51:26,1,16.50,1,N,132,17,1,44.5,0,0.5,4.53,0,0.3,49.83,0
2,2020-04-01 07:01:41,2020-04-01 07:09:02,1,3.07,1,N,140,107,2,10.5,0,0.5,0,0,0.3,13.8,2.5
2,2020-04-01 07:27:44,2020-04-01 07:45:12,1,4.03,1,N,237,260,2,15.5,0,0.5,0,0,0.3,18.8,2.5
2,2020-04-01 07:52:48,2020-04-01 08:09:24,1,5.17,1,N,226,107,2,17,0,0.5,0,0,0.3,20.3,2.5
2,2020-04-01 06:05:01,2020-04-01 06:10:35,1,2.70,1,N,107,140,1,9,0,0.5,2.46,0,0.3,14.76,2.5
2,2020-04-01 06:28:02,2020-04-01 06:30:25,1,.84,1,N,107,137,1,4.5,0,0.5,1.5,0,0.3,9.3,2.5
2,2020-04-01 06:32:15,2020-04-01 06:36:59,1,1.87,1,N,137,140,2,7,0,0.5,0,0,0.3,10.3,2.5
2,2020-04-01 06:41:45,2020-04-01 06:44:38,1,.75,1,N,229,162,1,4.5,0,0.5,0.7,0,0.3,8.5,2.5
2,2020-04-01 06:47:16,2020-04-01 06:52:35,1,1.07,1,N,162,137,2,6,0,0.5,0,0,0.3,9.3,2.5
2,2020-04-01 06:58:17,2020-04-01 07:03:53,1,.88,1,N,75,238,2,6,0,0.5,0,0,0.3,6.8,0
1,2020-04-01 06:33:09,2020-04-01 06:39:30,2,2.50,1,N,107,141,1,8.5,2.5,0.5,0,0,0.3,11.8,2.5
1,2020-04-01 06:35:03,2020-04-01 06:36:48,1,.40,1,Y,48,163,2,3.5,2.5,0.5,0,0,0.3,6.8,2.5
1,2020-04-01 06:41:49,2020-04-01 06:45:05,1,.90,1,Y,48,246,2,5,2.5,0.5,0,0,0.3,8.3,2.5
1,2020-04-01 06:51:41,2020-04-01 06:57:36,1,2.30,1,Y,249,43,1,8,2.5,0.5,3.35,0,0.3,14.65,2.5
1,2020-04-01 06:33:30,2020-04-01 06:42:47,1,2.40,1,N,186,229,1,10,2.5,0.5,1.7,0,0.3,15,2.5
2,2020-04-01 06:26:19,2020-04-01 06:33:14,1,1.91,1,N,75,238,2,8,0,0.5,0,0,0.3,8.8,0
2,2020-04-01 06:35:05,2020-04-01 06:47:36,1,4.52,1,N,238,244,1,16,0,0.5,3.86,0,0.3,23.16,2.5
2,2020-04-01 06:31:30,2020-04-01 06:35:12,1,.83,1,N,162,161,2,5,0,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 06:41:17,2020-04-01 06:46:51,1,1.19,1,N,162,170,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,2020-04-01 06:59:10,2020-04-01 07:07:50,1,1.95,1,N,162,140,1,9,0,0.5,0,0,0.3,12.3,2.5
2,2020-04-01 06:40:42,2020-04-01 06:49:30,1,3.93,1,N,262,137,2,13,0,0.5,0,0,0.3,16.3,2.5
2,2020-04-01 06:55:19,2020-04-01 07:01:47,1,2.55,1,N,107,140,2,8.5,0,0.5,0,0,0.3,11.8,2.5
2,2020-04-01 06:09:04,2020-04-01 06:18:57,1,3.18,1,N,100,151,1,11,0,0.5,2.86,0,0.3,17.16,2.5
2,2020-04-01 06:27:33,2020-04-01 06:40:37,1,3.27,1,N,41,244,1,13,0,0.5,0,0,0.3,15.75,0
2,2020-04-01 06:56:15,2020-04-01 07:00:01,1,.56,1,N,75,75,1,4.5,0,0.5,1.06,0,0.3,6.36,0
1,2020-04-01 06:19:14,2020-04-01 06:21:04,1,.00,1,N,161,161,1,2.5,2.5,0.5,0.87,0,0.3,6.67,2.5
1,2020-04-01 06:10:17,2020-04-01 06:33:53,2,5.90,1,N,143,83,2,21.5,2.5,0.5,0,0,0.3,24.8,2.5
2,2020-04-01 06:09:36,2020-04-01 06:15:58,1,1.15,1,N,238,166,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2020-04-01 06:27:26,2020-04-01 06:35:25,1,1.44,1,N,238,75,1,8,0,0.5,3.39,0,0.3,14.69,2.5
2,2020-04-01 06:36:52,2020-04-01 06:47:43,1,3.62,1,N,75,42,1,13,0,0.5,0,0,0.3,13.8,0
2,2020-04-01 06:02:27,2020-04-01 06:05:49,1,1.71,1,N,238,142,1,6.5,0,0.5,2.94,0,0.3,12.74,2.5
2,2020-04-01 06:18:29,2020-04-01 06:21:47,1,.97,1,N,238,166,3,-5,0,-0.5,0,0,-0.3,-5.8,0
2,2020-04-01 06:18:29,2020-04-01 06:21:47,1,.97,1,N,238,166,2,5,0,0.5,0,0,0.3,5.8,0
2,2020-04-01 06:48:22,2020-04-01 06:57:26,1,2.70,1,N,41,43,1,10,0,0.5,3.99,0,0.3,19.24,2.5
2,2020-04-01 06:32:01,2020-04-01 06:46:57,1,5.60,1,N,7,75,2,17.5,0,0.5,0,0,0.3,20.8,2.5
2,2020-04-01 06:52:50,2020-04-01 07:03:28,1,3.77,1,N,75,170,2,12.5,0,0.5,0,0,0.3,15.8,2.5
2,2020-04-01 06:23:16,2020-04-01 06:52:00,1,10.96,1,N,249,91,1,33.5,0,0.5,3,0,0.3,39.8,2.5
2,2020-04-01 05:55:46,2020-04-01 06:21:28,1,2.59,1,N,68,186,2,18,0,0.5,0,0,0.3,21.3,2.5
2,2020-04-01 06:55:04,2020-04-01 07:10:21,1,9.76,1,N,75,231,2,27.5,0,0.5,0,0,0.3,30.8,2.5
1,2020-04-01 06:52:52,2020-04-01 06:55:45,1,.60,1,N,239,142,1,4.5,2.5,0.5,1.55,0,0.3,9.35,2.5
2,2020-04-01 06:35:00,2020-04-01 06:38:48,1,.89,1,N,233,161,1,5,0,0.5,2.49,0,0.3,10.79,2.5
1,2020-04-01 06:00:07,2020-04-01 06:11:16,1,2.10,1,N,141,230,1,10,2.5,0.5,2.65,0,0.3,15.95,2.5
1,2020-04-01 06:25:19,2020-04-01 06:32:37,1,1.70,1,N,238,75,2,8,0,0.5,0,0,0.3,8.8,0
1,2020-04-01 06:35:21,2020-04-01 06:47:54,1,4.20,1,N,75,100,2,14,2.5,0.5,0,0,0.3,17.3,2.5
1,2020-04-01 06:25:36,2020-04-01 06:34:33,1,1.70,1,N,68,137,2,8.5,2.5,0.5,0,0,0.3,11.8,2.5
1,2020-04-01 06:50:48,2020-04-01 06:53:00,1,.50,1,N,170,100,2,4,2.5,0.5,0,0,0.3,7.3,2.5
1,2020-04-01 06:45:32,2020-04-01 06:49:36,1,.70,1,N,90,137,1,5,2.5,0.5,1.65,0,0.3,9.95,2.5
1,2020-04-01 06:54:20,2020-04-01 06:57:17,1,1.10,1,N,107,162,1,5,2.5,0.5,1.66,0,0.3,9.96,2.5
2,2020-04-01 06:34:37,2020-04-01 06:39:21,1,1.20,1,N,100,142,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,2020-04-01 06:03:04,2020-04-01 06:09:55,6,1.45,1,N,48,170,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
2,2020-04-01 06:21:54,2020-04-01 06:39:56,6,10.30,1,N,107,244,1,30,0,0.5,5,0,0.3,38.3,2.5
1,2020-04-01 06:18:19,2020-04-01 06:40:56,1,.00,1,N,182,48,1,32.2,0,0.5,0,0,0.3,33,0
1,2020-04-01 06:18:18,2020-04-01 06:19:37,1,.60,1,N,107,137,1,4,2.5,0.5,2,0,0.3,9.3,2.5
1,2020-04-01 06:34:57,2020-04-01 06:41:33,1,2.80,1,N,107,141,1,9.5,2.5,0.5,0.01,0,0.3,12.81,2.5
2,2020-04-01 06:55:51,2020-04-01 07:01:46,1,1.17,1,N,263,140,1,6.5,0,0.5,1,0,0.3,10.8,2.5
1,2020-04-01 06:53:49,2020-04-01 07:00:45,1,1.80,1,N,237,100,1,7.5,2.5,0.5,2.16,0,0.3,12.96,2.5
1,2020-04-01 06:15:01,2020-04-01 06:19:15,0,1.10,1,N,237,236,2,6,2.5,0.5,0,0,0.3,9.3,2.5
1,2020-04-01 06:24:22,2020-04-01 06:26:21,0,.40,1,N,75,75,2,3.5,0,0.5,0,0,0.3,4.3,0
1,2020-04-01 06:38:55,2020-04-01 06:52:46,0,3.70,1,N,263,186,1,14,2.5,0.5,3.45,0,0.3,20.75,2.5
1,2020-04-01 06:58:01,2020-04-01 07:04:43,0,1.10,1,N,100,170,1,6.5,2.5,0.5,2.9,0,0.3,12.7,2.5
1,2020-04-01 06:15:43,2020-04-01 06:19:07,1,.40,1,N,141,140,2,4,2.5,0.5,0,0,0.3,7.3,2.5
1,2020-04-01 06:29:36,2020-04-01 06:32:44,1,.80,1,N,262,140,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,2020-04-01 06:40:47,2020-04-01 06:44:30,1,1.60,1,N,141,75,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
1,2020-04-01 06:48:05,2020-04-01 06:53:40,1,1.30,1,N,236,140,1,6.5,2.5,0.5,2.45,0,0.3,12.25,2.5
1,2020-04-01 06:21:01,2020-04-01 06:26:32,1,1.10,1,N,43,263,2,6,2.5,0.5,0,0,0.3,9.3,2.5
1,2020-04-01 06:52:22,2020-04-01 07:00:15,1,1.30,1,N,24,42,1,7.5,0,0.5,1.65,0,0.3,9.95,0
2,2020-04-01 06:24:44,2020-04-01 06:29:29,1,1.07,1,N,100,233,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,2020-04-01 06:36:02,2020-04-01 06:41:17,1,1.26,1,N,170,68,2,6.5,0,0.5,0,0,0.3,9.8,2.5
2,2020-04-01 06:42:55,2020-04-01 06:53:08,1,1.15,1,N,68,170,1,8.5,0,0.5,2.36,0,0.3,14.16,2.5
1,2020-04-01 06:42:51,2020-04-01 06:51:14,1,1.90,1,N,170,140,1,8.5,2.5,0.5,2.35,0,0.3,14.15,2.5
1,2020-04-01 06:59:53,2020-04-01 07:23:09,1,1.30,1,N,233,137,1,15,2.5,0.5,3,0,0.3,21.3,2.5
1,2020-04-01 06:16:06,2020-04-01 06:26:22,1,2.60,1,N,263,161,1,10.5,2.5,0.5,2.75,0,0.3,16.55,2.5
